date,Millisecond,Urms-SigmaA-Total,Irms-SigmaA-Total,P-SigmaA-Total,ch1,ch2,ch3,OT
  2023/06/13,126,267.37,3.417,1.37E+03,19.4,-34.3,4.1,70.56
  2023/06/13,178,267.09,3.402,1.35E+03,20.2,-34.8,3.8,70.92
  2023/06/13,226,266.66,3.401,1.35E+03,21.3,-35.8,3.2,70.92
  2023/06/13,277,267.47,3.402,1.37E+03,19.6,-35.5,3.9,72
  2023/06/13,330,266.95,3.453,1.37E+03,20.2,-35.7,3.3,72
  2023/06/13,382,267.26,3.443,1.38E+03,20.6,-36,3.2,70.2
  2023/06/13,430,267.3,3.389,1.35E+03,19.2,-33.8,4.2,72
  2023/06/13,484,267.55,3.449,1.38E+03,19,-33,4.1,72
  2023/06/13,534,267.11,3.437,1.38E+03,19.9,-34,4,71.28
  2023/06/13,581,267.45,3.414,1.37E+03,19.8,-36,3.8,72
  2023/06/13,638,268.8,3.449,1.40E+03,18.9,-33,3.7,71.64
  2023/06/13,677,267.31,3.442,1.37E+03,19.6,-34.7,3.8,72
  2023/06/13,726,268.6,3.454,1.39E+03,18.6,-33.2,4.7,71.28
  2023/06/13,778,269.49,3.424,1.39E+03,18.6,-33.2,4.6,71.28
  2023/06/13,828,267.63,3.413,1.37E+03,18.8,-33.8,4.8,70.92
  2023/06/13,879,267.75,3.388,1.36E+03,20.8,-35.8,2.7,71.64
  2023/06/13,929,268.23,3.446,1.39E+03,20,-36.2,4,71.64
  2023/06/13,977,267.48,3.432,1.37E+03,21,-36,3.3,72
  2023/06/13,28,267.79,3.467,1.39E+03,21.5,-36.9,3.3,72.36
  2023/06/13,76,266.94,3.454,1.38E+03,20.2,-37,4.2,71.28
  2023/06/13,127,266.9,3.412,1.37E+03,19.2,-34.8,4.8,70.92
  2023/06/13,178,267.33,3.394,1.36E+03,20.9,-36.6,4,71.64
  2023/06/13,228,267.18,3.428,1.37E+03,19.5,-35.6,4.9,72.36
  2023/06/13,278,267.24,3.482,1.39E+03,19.4,-34.8,5.4,71.64
  2023/06/13,328,267.13,3.429,1.37E+03,20.1,-34.5,5.9,71.64
  2023/06/13,382,267.39,3.423,1.37E+03,19.5,-34.5,5.9,72.36
  2023/06/13,432,267.08,3.481,1.39E+03,19.5,-34.2,5.9,71.28
  2023/06/13,481,267.94,3.391,1.37E+03,17.1,-33.3,4.2,71.64
  2023/06/13,532,267.05,3.44,1.37E+03,16.5,-32.7,4,72.72
  2023/06/13,582,268.54,3.472,1.41E+03,17,-32.2,3.5,72
  2023/06/13,630,267.36,3.445,1.38E+03,17,-32.3,3.8,72.36
  2023/06/13,678,267.91,3.471,1.39E+03,16.8,-31.9,4.4,71.28
  2023/06/13,731,267.14,3.418,1.37E+03,17,-31.1,4.9,69.84
  2023/06/13,778,269.1,3.366,1.36E+03,17.1,-31.1,5.6,70.92
  2023/06/13,828,267.11,3.398,1.36E+03,17.7,-30.9,6.2,72
  2023/06/13,877,267.88,3.438,1.39E+03,18.6,-30.5,7.8,69.84
  2023/06/13,926,267,3.36,1.35E+03,20.6,-33.3,8.6,70.56
  2023/06/13,987,267.2,3.385,1.35E+03,21.4,-32.5,9.8,70.92
  2023/06/13,28,267.22,3.412,1.36E+03,22.3,-30.7,11.5,71.64
  2023/06/13,76,267.57,3.442,1.38E+03,23.5,-31.8,11.9,71.64
  2023/06/13,128,267.18,3.413,1.37E+03,23.5,-31.1,12.1,71.64
  2023/06/13,177,267.82,3.42,1.38E+03,24.4,-32.2,14.5,70.56
  2023/06/13,226,267.41,3.361,1.35E+03,25.5,-32.5,16.3,70.92
  2023/06/13,279,267.58,3.396,1.37E+03,26.7,-33.3,18.1,70.2
  2023/06/13,329,268.21,3.374,1.36E+03,28.5,-33.8,20.5,70.92
  2023/06/13,380,267.45,3.393,1.36E+03,29.4,-34.5,20.8,71.28
  2023/06/13,432,268.77,3.408,1.38E+03,29,-35.7,21.9,71.28
  2023/06/13,481,277.75,3.352,1.45E+03,28.9,-35.8,21.4,71.28
  2023/06/13,531,267.89,3.438,1.38E+03,30.6,-37.2,23.2,70.92
  2023/06/13,586,276.88,3.358,1.44E+03,31.7,-36.7,23.9,71.64
  2023/06/13,632,269.22,3.434,1.40E+03,33.8,-38.6,26.5,71.28
  2023/06/13,688,267.63,3.415,1.37E+03,34.5,-38.7,27.5,71.28
  2023/06/13,728,267.96,3.406,1.38E+03,34.8,-38,27.4,142.2
  2023/06/13,855,267.62,3.414,1.37E+03,34.3,-36.5,27.4,0
  2023/06/13,864,267.62,3.414,1.37E+03,35.2,-37.1,27.5,71.28
  2023/06/13,895,267.83,3.415,1.37E+03,36.1,-37.3,27.9,70.92
  2023/06/13,926,267.33,3.397,1.36E+03,36.5,-36.3,28.1,70.56
  2023/06/13,976,267.78,3.387,1.37E+03,36.5,-33.9,28.4,71.64
  2023/06/13,28,267.62,3.413,1.38E+03,36.5,-33.5,30,71.28
  2023/06/13,78,267.82,3.42,1.37E+03,39.1,-35.9,29.4,69.84
  2023/06/13,126,267.38,3.353,1.34E+03,37.4,-33.2,31.4,70.92
  2023/06/13,179,269.57,3.405,1.38E+03,38.2,-34,31.3,71.28
  2023/06/13,227,267.04,3.423,1.36E+03,39.5,-34.8,32.1,71.64
  2023/06/13,277,267.32,3.438,1.37E+03,39.5,-35,34.1,71.28
  2023/06/13,339,276.97,3.389,1.45E+03,40.6,-36.3,33.2,71.28
  2023/06/13,388,267.87,3.416,1.37E+03,41.1,-34.4,33,70.56
  2023/06/13,431,268.36,3.4,1.36E+03,41.7,-34.5,33.8,70.92
  2023/06/13,483,267.82,3.394,1.36E+03,41.2,-33.5,34.8,70.92
  2023/06/13,532,267.82,3.404,1.36E+03,42.5,-33,34.7,70.2
  2023/06/13,580,267.55,3.394,1.35E+03,44.5,-36.7,38.2,70.92
  2023/06/13,635,267.33,3.407,1.36E+03,43.2,-32.5,37.2,71.64
  2023/06/13,676,267.75,3.42,1.37E+03,45,-34.2,38.5,71.28
  2023/06/13,727,267.69,3.419,1.37E+03,44.2,-33.1,38.5,71.64
  2023/06/13,778,267.6,3.429,1.37E+03,47.8,-35.4,39.7,70.56
  2023/06/13,829,267.61,3.392,1.36E+03,48.8,-27.9,30.8,72
  2023/06/13,887,267.62,3.434,1.38E+03,85.8,-7.7,57.8,71.28
  2023/06/13,938,267.4,3.409,1.36E+03,74.3,37.6,59.3,71.64
  2023/06/13,977,269.41,3.44,1.40E+03,25.9,36,35.4,71.64
  2023/06/13,29,268.08,3.443,1.38E+03,14.6,22.9,24,70.56
  2023/06/13,76,268.05,3.377,1.36E+03,9.6,16.7,17.8,70.92
  2023/06/13,127,268.78,3.408,1.37E+03,10.8,14.9,17.5,70.56
  2023/06/13,177,267.5,3.397,1.36E+03,10.6,15.6,18.8,70.56
  2023/06/13,238,267.81,3.397,1.36E+03,9.5,17,19.6,72.36
  2023/06/13,278,267.98,3.462,1.39E+03,10.5,15.9,20.1,70.56
  2023/06/13,330,267.81,3.387,1.36E+03,11.2,15.9,20.4,74.88
  2023/06/13,382,267.45,3.661,1.44E+03,9.4,17.1,19.2,81.72
  2023/06/13,437,267.25,4.005,1.54E+03,10.8,17.4,20.6,77.4
  2023/06/13,480,267.51,3.745,1.47E+03,9.4,18.9,18,78.84
  2023/06/13,532,267.36,3.841,1.52E+03,9.8,18.5,16.4,74.88
  2023/06/13,582,267.97,3.597,1.42E+03,11.1,17,17.5,77.04
  2023/06/13,630,267.62,3.749,1.48E+03,11.4,16.9,19.1,76.68
  2023/06/13,678,268.57,3.744,1.49E+03,11.9,16,20.6,74.16
  2023/06/13,727,266.9,3.55,1.40E+03,10.4,18,20.7,78.48
  2023/06/13,776,269.03,3.842,1.52E+03,10.9,16.5,21,75.24
  2023/06/13,838,269.56,3.676,1.47E+03,10.8,16.4,21,70.2
  2023/06/13,878,265.05,3.363,1.33E+03,10.4,16.4,21.4,70.56
  2023/06/13,928,267.65,3.386,1.36E+03,11.4,14.5,21.1,69.48
  2023/06/13,979,268.3,3.349,1.34E+03,10.5,15.6,21.4,70.56
  2023/06/13,28,267.5,3.361,1.35E+03,10.6,15.4,20.9,74.88
  2023/06/13,86,267.99,3.657,1.45E+03,10.6,14,21,90.36
  2023/06/13,126,267.29,4.582,1.71E+03,10.9,14.2,20.6,83.52
  2023/06/13,179,267.7,4.107,1.55E+03,11,14.1,21.5,78.84
  2023/06/13,227,267.52,3.841,1.50E+03,10.8,14.6,20.6,79.2
  2023/06/13,278,267.82,3.837,1.50E+03,11.1,15.1,20,78.12
  2023/06/13,330,267.92,3.795,1.49E+03,10.4,15.6,20.6,78.12
  2023/06/13,380,267.71,3.783,1.49E+03,10.2,16,20,78.48
  2023/06/13,432,267.54,3.825,1.50E+03,10.3,16,19.7,78.84
  2023/06/13,480,267.63,3.815,1.50E+03,10.6,16.1,19.6,78.84
  2023/06/13,530,267.44,3.814,1.49E+03,10.4,16.6,19.5,78.48
  2023/06/13,581,269.28,3.821,1.52E+03,10.4,16.5,19.7,76.68
  2023/06/13,632,269.21,3.687,1.48E+03,10.2,16.2,20.2,74.52
  2023/06/13,688,267.68,3.586,1.43E+03,10.1,16,19.2,76.32
  2023/06/13,729,269.04,3.665,1.48E+03,10.1,15.6,19,75.24
  2023/06/13,778,267.64,3.621,1.43E+03,10.2,15.6,20.5,74.52
  2023/06/13,826,267.72,3.591,1.43E+03,10.2,16.2,22,147.96
  2023/06/13,926,267.35,3.551,1.41E+03,9.4,16.5,20.5,74.52
  2023/06/13,977,267.31,3.584,1.42E+03,9.9,16.6,19,75.96
  2023/06/13,30,267.04,3.653,1.44E+03,9.9,16.5,19.5,72.36
  2023/06/13,78,267.68,3.462,1.39E+03,9.9,16.5,18.1,69.84
  2023/06/13,126,266.96,3.34,1.33E+03,9.9,17.1,16.4,70.56
  2023/06/13,178,267.52,3.377,1.36E+03,9.6,17.9,15.2,74.52
  2023/06/13,226,267.24,3.603,1.43E+03,9.1,17.9,14.9,76.32
  2023/06/13,276,268.33,3.71,1.48E+03,8.6,19.2,14.9,70.56
  2023/06/13,327,268.3,3.395,1.36E+03,8.1,18.9,17.8,70.92
  2023/06/13,381,268.5,3.41,1.37E+03,8.1,19.1,16.9,70.92
  2023/06/13,430,268.58,3.398,1.37E+03,7.2,20.7,19.1,70.92
  2023/06/13,488,268.63,3.372,1.36E+03,6.2,20.5,20.5,69.84
  2023/06/13,533,268.33,3.357,1.35E+03,6.8,20.6,20.2,70.92
  2023/06/13,581,267.83,3.389,1.36E+03,9.9,5,12.6,70.2
  2023/06/13,633,267.59,3.351,1.34E+03,10.8,0.6,2.6,69.48
  2023/06/13,677,267.67,3.335,1.34E+03,12.6,-2.8,-0.1,69.48
  2023/06/13,726,266.22,3.304,1.31E+03,12.6,-2.7,-0.1,69.84
  2023/06/13,778,267.82,3.336,1.34E+03,12.6,-2.8,-0.1,70.56
  2023/06/13,828,267.65,3.388,1.36E+03,12.8,-2.8,-0.2,69.48
  2023/06/13,881,267.53,3.338,1.33E+03,12.7,-2.8,-0.2,69.84
  2023/06/13,929,267.42,3.341,1.34E+03,12.8,-2.8,-0.2,70.56
  2023/06/13,976,267.51,3.373,1.35E+03,12.6,-2.7,-0.4,69.84
  2023/06/13,27,268.39,3.35,1.35E+03,12.6,-2.7,-0.2,69.84
  2023/06/13,77,268.73,3.346,1.36E+03,12.6,-2.7,-0.6,69.84
  2023/06/13,129,265.09,3.346,1.32E+03,12.6,-2.7,0,70.56
  2023/06/13,177,268.42,3.377,1.37E+03,12.7,-2.8,-0.2,70.92
  2023/06/13,228,269.28,3.39,1.38E+03,12.6,-2.8,-0.4,70.56
  2023/06/13,278,267.49,3.352,1.34E+03,12.5,-2.8,-0.2,69.48
  2023/06/13,327,268.03,3.353,1.35E+03,12.8,-2.8,0.2,70.2
  2023/06/13,383,266.94,3.355,1.34E+03,12.6,-2.8,-0.2,69.84
  2023/06/13,430,267.19,3.361,1.34E+03,22.3,-2.8,-0.2,71.28
  2023/06/13,480,267.45,3.363,1.35E+03,41.3,-3,0.3,70.56
  2023/06/13,532,267.14,3.389,1.35E+03,22.8,-2.5,0.3,71.28
  2023/06/13,582,267.36,3.41,1.37E+03,12.3,-2.5,0,69.84
  2023/06/13,638,267.43,3.365,1.35E+03,12.9,-2.8,0.2,71.64
  2023/06/13,678,267.68,3.38,1.36E+03,12.9,-2.8,-0.4,68.4
  2023/06/13,730,266.81,3.328,1.33E+03,12.7,-2.7,-0.6,68.4
  2023/06/13,777,268.65,3.364,1.36E+03,12.7,-2.8,-0.4,72
  2023/06/13,826,269.48,3.382,1.38E+03,12.7,-2.7,-0.5,68.4
  2023/06/13,877,267.67,3.358,1.33E+03,12.8,-2.8,-0.6,72
  2023/06/13,926,267.25,3.399,1.35E+03,12.8,-2.8,-0.4,68.4
  2023/06/13,979,268.8,3.422,1.38E+03,7.4,3,-0.2,72
  2023/06/13,28,267.16,3.364,1.34E+03,-1.5,11.6,0.9,68.4
  2023/06/13,79,267.65,3.371,1.35E+03,8.1,1.4,0,72
  2023/06/13,127,267.25,3.393,1.35E+03,12.9,-3,-0.3,68.4
  2023/06/13,190,267.62,3.382,1.36E+03,12.6,-2.8,-0.5,72
  2023/06/13,226,266.74,3.352,1.33E+03,12.6,-2.8,-0.2,68.4
  2023/06/13,278,267.32,3.375,1.35E+03,12.6,-2.8,-0.3,72
  2023/06/13,329,267.46,3.378,1.35E+03,12.7,-2.8,-0.4,68.4
  2023/06/13,380,267.67,3.38,1.35E+03,12.6,-2.8,-0.1,72
  2023/06/13,460,267.22,3.393,1.35E+03,11.6,-3.7,-0.3,72
  2023/06/13,481,267.26,3.433,1.37E+03,-1.6,-17,-2.2,68.4
  2023/06/13,531,267.65,3.362,1.34E+03,2.5,-12.4,-1.7,72
  2023/06/13,587,268.18,3.415,1.37E+03,12.6,-2.8,-0.6,68.4
  2023/06/13,631,267.39,3.361,1.34E+03,12.8,-2.8,-0.3,72
  2023/06/13,678,264.7,3.39,1.33E+03,12.7,-2.8,-0.6,68.4
  2023/06/13,728,268.03,3.431,1.37E+03,12.8,-2.8,-0.1,68.4
  2023/06/13,778,267.25,3.342,1.33E+03,12.6,-2.8,-0.4,72
  2023/06/13,827,267.72,3.36,1.35E+03,12.6,-2.8,-0.3,68.4
  2023/06/13,877,267.19,3.373,1.34E+03,12.8,-2.8,-0.8,72
  2023/06/13,947,267.31,3.411,1.36E+03,12.6,-2.8,-0.4,68.4
  2023/06/13,979,267.29,3.37,1.34E+03,12.7,-2.8,-0.1,72
  2023/06/13,28,267.14,3.342,1.33E+03,12.7,-2.8,-0.3,68.4
  2023/06/13,78,267.48,3.359,1.34E+03,12.6,-2.8,-0.2,68.4
  2023/06/13,127,267.12,3.379,1.34E+03,12.6,-2.8,-0.3,72
  2023/06/13,185,266.86,3.38,1.35E+03,12.6,-2.7,-0.2,72
  2023/06/13,226,266.67,3.405,1.35E+03,11.3,-3.8,-0.4,68.4
  2023/06/13,289,268.06,3.39,1.36E+03,11.8,-3.3,-0.7,72
  2023/06/13,327,266.56,3.384,1.34E+03,12.7,-2.8,-0.2,68.4
  2023/06/13,381,267.16,3.405,1.35E+03,12.6,-2.8,-0.1,68.4
  2023/06/13,430,267.5,3.375,1.34E+03,12.6,-2.8,-0.6,72
  2023/06/13,488,267.88,3.409,1.36E+03,12.6,-2.8,-0.6,68.4
  2023/06/13,532,267.3,3.361,1.34E+03,12.7,-2.8,-0.6,72
  2023/06/13,581,267.72,3.374,1.35E+03,12.6,-2.8,-0.8,68.4
  2023/06/13,632,266.89,3.415,1.35E+03,14.8,-0.5,-0.3,72
  2023/06/13,677,267.7,3.362,1.34E+03,10.8,-4.6,-0.6,68.4
  2023/06/13,726,267.1,3.367,1.33E+03,12.7,-2.8,-0.6,72
  2023/06/13,788,273.72,3.371,1.41E+03,12.6,-2.8,-0.6,68.4
  2023/06/13,828,267.2,3.406,1.36E+03,12.6,-2.8,-0.9,72
  2023/06/13,879,268.76,3.382,1.36E+03,12.6,-2.7,-0.6,68.4
  2023/06/13,928,266.9,3.356,1.33E+03,12.6,-2.8,-0.8,72
  2023/06/13,976,267.31,3.445,1.37E+03,12.8,-2.8,-0.9,68.4
  2023/06/13,27,268,3.37,1.35E+03,12.7,-2.8,-0.8,72
  2023/06/13,87,267.47,3.392,1.35E+03,12.6,-2.7,-0.9,72
  2023/06/13,127,273.76,3.389,1.42E+03,12.6,-2.7,-0.9,68.4
  2023/06/13,179,273.8,3.299,1.38E+03,12.7,-2.8,-0.6,68.4
  2023/06/13,228,267.91,3.385,1.35E+03,12.6,-2.8,-0.8,72
  2023/06/13,278,267.39,3.424,1.36E+03,12.6,-2.8,-0.6,68.4
  2023/06/13,327,273.76,3.335,1.39E+03,12.6,-2.8,-0.4,72
  2023/06/13,384,273.79,3.322,1.39E+03,12.6,-2.8,-0.6,68.4
  2023/06/13,462,273.98,3.345,1.41E+03,12.6,-2.8,-0.4,72
  2023/06/13,481,274.02,3.384,1.42E+03,12.6,-2.8,-0.2,68.4
  2023/06/13,533,274.01,3.317,1.39E+03,12.6,-2.8,-0.2,72
  2023/06/13,582,274.16,3.315,1.39E+03,12.6,-2.8,-0.6,68.4
  2023/06/13,638,273.92,3.368,1.42E+03,12.7,-2.8,-0.2,72
  2023/06/13,678,273.92,3.356,1.41E+03,12.6,-2.8,-0.5,72
  2023/06/13,726,273.94,3.339,1.40E+03,12.6,-2.8,-0.2,68.4
  2023/06/13,777,273.94,3.323,1.39E+03,12.7,-2.8,-0.2,68.4
  2023/06/13,827,273.88,3.367,1.41E+03,12.6,-2.8,-0.2,72
  2023/06/13,878,273.65,3.344,1.40E+03,12.6,-2.8,-0.4,68.4
  2023/06/13,926,273.73,3.316,1.39E+03,12.7,-2.8,-0.3,72
  2023/06/13,978,273.84,3.31,1.39E+03,12.6,-2.7,-0.3,68.4
  2023/06/13,30,273.96,3.335,1.40E+03,12.7,-2.8,-0.3,72
  2023/06/13,77,273.89,3.349,1.41E+03,12.7,-2.8,-0.3,68.4
  2023/06/13,126,273.93,3.36,1.41E+03,12.7,-2.8,-0.3,72
  2023/06/13,176,273.91,3.335,1.41E+03,12.6,-2.8,-0.3,68.4
  2023/06/13,227,273.93,3.303,1.39E+03,12.7,-2.8,-0.8,72
  2023/06/13,278,273.92,3.378,1.43E+03,12.7,-2.8,-0.2,68.4
  2023/06/13,329,274.02,3.356,1.41E+03,12.8,-2.8,-0.8,72
  2023/06/13,387,273.95,3.335,1.40E+03,12.6,-2.8,-0.9,68.4
  2023/06/13,458,273.97,3.32,1.39E+03,12.7,-2.8,-0.8,68.4
  2023/06/13,480,273.7,3.323,1.39E+03,12.7,-2.7,-0.8,72
  2023/06/13,530,273.81,3.309,1.39E+03,12.6,-2.8,-0.9,68.4
  2023/06/13,581,273.82,3.358,1.41E+03,12.8,-2.8,-0.6,72
  2023/06/13,638,273.73,3.306,1.38E+03,12.8,-2.8,-0.9,68.4
  2023/06/13,679,275.03,3.277,1.40E+03,12.7,-2.8,-0.9,72
  2023/06/13,729,273.79,3.376,1.42E+03,12.7,-2.8,-0.8,68.4
  2023/06/13,779,275.04,3.298,1.40E+03,14.1,-3.8,-0.8,68.4
  2023/06/13,826,274.99,3.277,1.40E+03,14.9,-4.7,-0.9,72
  2023/06/13,876,274.88,3.294,1.40E+03,13.8,-3.4,-0.9,68.4
  2023/06/13,926,274.91,3.31,1.42E+03,11.4,-3.8,-0.6,72
  2023/06/13,978,275.06,3.357,1.43E+03,10.7,-0.5,-0.4,68.4
  2023/06/13,28,273.91,3.348,1.41E+03,11.6,-3.2,-0.9,72
  2023/06/13,78,275.04,3.329,1.42E+03,12.6,-2.8,-0.6,68.4
  2023/06/13,127,274.66,3.287,1.40E+03,12.6,-2.8,-0.9,72
  2023/06/13,177,274.98,3.291,1.40E+03,12.6,-2.7,-1,68.4
  2023/06/13,228,274.9,3.293,1.40E+03,12.6,-2.8,-0.8,68.4
  2023/06/13,276,275.03,3.27,1.39E+03,12.7,-2.7,-0.5,72
  2023/06/13,327,274.97,3.324,1.42E+03,12.6,-2.8,-0.6,68.4
  2023/06/13,381,274.95,3.298,1.40E+03,14.9,-0.5,-0.1,68.4
  2023/06/13,431,274.82,3.269,1.39E+03,11.4,-1.9,-0.2,72
  2023/06/13,487,274.84,3.267,1.39E+03,15.2,-1.5,-0.6,68.4
  2023/06/13,532,274.32,3.294,1.40E+03,11.9,-2.2,-0.2,72
  2023/06/13,581,274.78,3.33,1.42E+03,11.9,-1.7,-0.1,68.4
  2023/06/13,632,274.65,3.297,1.40E+03,12.9,-2.8,-0.8,68.4
  2023/06/13,677,274.73,3.304,1.41E+03,12.7,-2.7,-0.6,68.4
  2023/06/13,727,274.56,3.269,1.39E+03,12.8,-2.8,-0.3,140.4
  2023/06/13,844,274.48,3.317,1.41E+03,12.7,-2.8,-0.3,0
  2023/06/13,853,274.48,3.317,1.41E+03,12.8,-2.7,-0.6,72
  2023/06/13,876,274.77,3.333,1.42E+03,12.7,-2.8,-0.5,68.4
  2023/06/13,955,274.6,3.29,1.39E+03,12.7,-2.8,-0.3,72
  2023/06/13,976,274.82,3.332,1.41E+03,12.7,-2.8,-0.2,68.4
  2023/06/13,26,274.59,3.257,1.38E+03,13.4,-3.4,-0.6,68.4
  2023/06/13,77,274.77,3.288,1.39E+03,14,0.1,0,68.4
  2023/06/13,128,274.63,3.287,1.40E+03,14.1,-3.3,-0.5,72
  2023/06/13,177,274.07,3.325,1.40E+03,12.6,-2.8,-0.8,68.4
  2023/06/13,228,274.54,3.313,1.41E+03,12.7,-2.8,-0.8,72
  2023/06/13,278,274.01,3.329,1.40E+03,12.6,-2.8,-0.8,68.4
  2023/06/13,327,274.82,3.322,1.42E+03,12.6,-2.8,-0.8,72
  2023/06/13,382,274.96,3.328,1.42E+03,12.7,-2.8,-0.9,68.4
  2023/06/13,430,275.21,3.346,1.42E+03,12.6,-2.8,-0.9,72
  2023/06/13,480,273.24,3.333,1.39E+03,12.6,-2.8,-0.9,68.4
  2023/06/13,541,273.76,3.343,1.40E+03,12.7,-2.8,-0.8,68.4
  2023/06/13,582,274.07,3.336,1.41E+03,12.8,-2.8,-1,72
  2023/06/13,630,273.82,3.329,1.39E+03,12.7,-2.8,-0.9,68.4
  2023/06/13,683,273.82,3.335,1.40E+03,12.8,-2.7,-0.8,72
  2023/06/13,737,274.02,3.318,1.39E+03,12.6,-2.8,-0.6,68.4
  2023/06/13,777,273.76,3.364,1.41E+03,12.8,-2.8,-0.4,72
  2023/06/13,826,273.7,3.342,1.41E+03,12.7,-2.8,-0.6,68.4
  2023/06/13,878,273.99,3.303,1.39E+03,12.7,-2.8,-0.7,72
  2023/06/13,926,273.74,3.392,1.42E+03,12.6,-2.8,-0.7,68.4
  2023/06/13,979,273.73,3.343,1.40E+03,12.8,-2.8,-0.6,72
  2023/06/13,28,273.92,3.344,1.40E+03,12.7,-2.7,-0.8,68.4
  2023/06/13,81,273.66,3.378,1.42E+03,12.7,-2.7,-0.3,72
  2023/06/13,129,273.81,3.299,1.39E+03,12.6,-2.7,-0.2,68.4
  2023/06/13,176,274.08,3.383,1.42E+03,12.7,-2.8,-0.5,72
  2023/06/13,226,273.83,3.343,1.40E+03,12.6,-2.8,-0.5,68.4
  2023/06/13,278,274.06,3.346,1.41E+03,12.7,-2.8,-0.4,68.4
  2023/06/13,329,274.18,3.302,1.39E+03,12.8,-2.8,-0.5,72
  2023/06/13,381,273.9,3.382,1.42E+03,12.8,-2.9,-0.4,72
  2023/06/13,432,274.16,3.327,1.40E+03,12.6,-2.8,-0.2,68.4
  2023/06/13,480,273.36,3.332,1.40E+03,12.6,-2.8,-0.3,72
  2023/06/13,530,274.35,3.378,1.42E+03,12.7,-2.8,-0.4,68.4
  2023/06/13,580,274.33,3.359,1.42E+03,12.6,-2.8,-0.5,72
  2023/06/13,631,274.02,3.42,1.44E+03,12.8,-2.8,-0.9,72
  2023/06/13,677,274.18,3.326,1.40E+03,12.8,-2.7,-0.9,68.4
  2023/06/13,730,274.9,3.335,1.41E+03,12.7,-2.7,-0.8,72
  2023/06/13,779,274.02,3.336,1.40E+03,12.8,-2.8,-0.6,68.4
  2023/06/13,826,274.27,3.311,1.40E+03,12.7,-2.8,-0.6,72
  2023/06/13,876,274.14,3.336,1.40E+03,12.6,-2.8,-1,68.4
  2023/06/13,926,274,3.355,1.41E+03,12.6,-2.8,-0.9,72
  2023/06/13,976,274.29,3.347,1.41E+03,12.7,-2.8,-0.9,68.4
  2023/06/13,29,274.06,3.317,1.39E+03,12.6,-2.8,-0.9,72
  2023/06/13,78,273.96,3.351,1.41E+03,12.8,-2.8,-0.8,68.4
  2023/06/13,127,274.11,3.342,1.41E+03,12.7,-2.8,-0.8,68.4
  2023/06/13,178,273.86,3.326,1.40E+03,12.7,-2.8,-0.9,72
  2023/06/13,226,274.06,3.371,1.42E+03,12.7,-2.7,-0.9,72
  2023/06/13,277,274.11,3.398,1.43E+03,12.7,-2.8,-0.9,68.4
  2023/06/13,347,273.87,3.336,1.40E+03,12.6,-2.8,-0.9,72
  2023/06/13,398,274.2,3.338,1.41E+03,12.8,-2.7,-0.8,68.4
  2023/06/13,430,274.21,3.31,1.40E+03,12.7,-2.7,-0.7,72
  2023/06/13,482,273.4,3.376,1.41E+03,12.7,-2.8,-1,68.4
  2023/06/13,533,274.57,3.351,1.42E+03,12.7,-2.8,-0.7,72
  2023/06/13,581,274.86,3.343,1.42E+03,12.7,-2.8,-0.6,68.4
  2023/06/13,632,274.98,3.332,1.41E+03,11.3,-4.2,-0.9,72
  2023/06/13,677,269.47,3.391,1.38E+03,10.7,0,-0.8,68.4
  2023/06/13,726,268.8,3.412,1.38E+03,9.1,-3.7,-1,72
  2023/06/13,787,268.58,3.392,1.36E+03,12.7,-2.8,-0.8,68.4
  2023/06/13,828,274.19,3.347,1.41E+03,12.6,-2.8,-0.9,72
  2023/06/13,897,274.49,3.372,1.42E+03,12.7,-2.8,-0.4,72
  2023/06/13,928,274.52,3.362,1.42E+03,12.7,-2.8,-0.4,68.4
  2023/06/13,977,274.25,3.361,1.41E+03,12.7,-2.8,-0.3,72
  2023/06/13,27,274.55,3.362,1.42E+03,12.8,-2.7,-0.2,72
  2023/06/13,76,274.52,3.402,1.43E+03,12.7,-2.8,-0.3,72
  2023/06/13,127,274.26,3.354,1.41E+03,11.5,-5.3,-0.8,68.4
  2023/06/13,176,274.55,3.36,1.42E+03,13.6,-4.7,-0.8,72
  2023/06/13,228,274.54,3.321,1.41E+03,12.7,-2.8,-0.6,72
  2023/06/13,278,274.2,3.377,1.42E+03,12.8,-2.8,-0.6,68.4
  2023/06/13,327,274.51,3.374,1.42E+03,12.7,-2.8,-0.6,72
  2023/06/13,382,274.46,3.348,1.41E+03,12.7,-2.8,-0.3,68.4
  2023/06/13,430,268.49,3.395,1.37E+03,12.8,-2.8,-0.4,72
  2023/06/13,483,267.72,3.352,1.34E+03,12.7,-2.8,-0.6,68.4
  2023/06/13,532,267.78,3.394,1.36E+03,12.7,-2.8,-0.8,72
  2023/06/13,582,268.16,3.396,1.37E+03,12.6,-2.8,-0.6,72
  2023/06/13,630,267.53,3.416,1.37E+03,12.7,-2.8,-0.6,68.4
  2023/06/13,679,267.26,3.406,1.37E+03,12.8,-2.8,-0.8,72
  2023/06/13,726,267.46,3.352,1.34E+03,12.7,-2.8,-1,68.4
  2023/06/13,777,267.3,3.396,1.36E+03,12.7,-2.8,-0.9,72
  2023/06/13,826,267.68,3.382,1.35E+03,12.8,-2.7,-0.6,72
  2023/06/13,880,267.12,3.447,1.36E+03,12.8,-2.8,-0.9,68.4
  2023/06/13,927,267.71,3.388,1.35E+03,12.8,-2.8,-1,72
