date,Millisecond,Urms-SigmaA-Total,Irms-SigmaA-Total,P-SigmaA-Total,ch1,ch2,ch3,OT
  2023/04/06,439,407.59,2.0391,8.36E+02,2,-4,1,40.89902567
  2023/04/06,489,407.61,2.019,8.33E+02,2,-5,1,40.89583263
  2023/04/06,539,407.57,2.1115,8.64E+02,2,-5,1,40.89319266
  2023/04/06,589,407.57,1.9735,8.16E+02,2,-5,1,40.8911132
  2023/04/06,639,407.56,2.0483,8.38E+02,2,-5,1,40.8896016
  2023/04/06,689,407.51,1.9972,8.24E+02,2,-5,0,40.88866511
  2023/04/06,739,407.54,2.0797,8.54E+02,2,-4,0,40.88831087
  2023/04/06,789,407.56,2.05,8.40E+02,2,-4,1,40.88854591
  2023/04/06,829,407.54,2.0224,8.30E+02,2,-5,1,40.88937717
  2023/04/06,889,407.54,2.1398,8.71E+02,2,-5,0,40.89081143
  2023/04/06,939,407.55,1.8722,7.78E+02,2,-4,1,40.8928554
  2023/04/06,989,407.52,2.0783,8.50E+02,2,-4,1,40.89551562
  2023/04/06,39,407.5,2.0018,8.15E+02,2,-4,1,40.89879852
  2023/04/06,89,407.47,2.2015,8.97E+02,2,-4,1,40.90271039
  2023/04/06,139,407.49,2.1156,8.55E+02,2,-4,1,40.90725739
  2023/04/06,189,407.54,1.9753,8.11E+02,2,-4,1,40.91244553
  2023/04/06,239,407.59,2.0608,8.41E+02,2,-4,1,40.91828066
  2023/04/06,289,407.64,1.894,7.88E+02,1,-4,1,40.92476849
  2023/04/06,339,407.55,2.1103,8.59E+02,1,-4,1,40.93191456
  2023/04/06,389,407.31,2.0568,8.44E+02,2,-4,1,40.93972425
  2023/04/06,439,407.43,2.1038,8.61E+02,2,-5,1,40.94820279
  2023/04/06,489,407.52,2.0296,8.35E+02,2,-5,1,40.95735519
  2023/04/06,539,407.62,2.0891,8.50E+02,2,-5,0,40.96718634
  2023/04/06,589,407.5,2.1,8.59E+02,2,-5,0,40.97770089
  2023/04/06,639,407.57,1.912,7.92E+02,2,-5,0,40.98890335
  2023/04/06,689,407.48,2.1117,8.59E+02,2,-4,0,41.000798
  2023/04/06,739,407.57,2.0262,8.27E+02,2,-4,0,41.01338893
  2023/04/06,789,407.64,2.1004,8.55E+02,2,-5,1,41.02668003
  2023/04/06,839,407.62,2.1764,8.80E+02,2,-5,1,41.04067499
  2023/04/06,889,407.71,1.8378,7.64E+02,2,-4,1,41.05537727
  2023/04/06,939,407.67,2.143,8.71E+02,2,-4,1,41.07079011
  2023/04/06,989,407.76,1.7974,7.52E+02,2,-5,1,41.08691653
  2023/04/06,39,407.68,2.1702,8.79E+02,2,-4,1,41.10375933
  2023/04/06,89,407.7,2.1183,8.54E+02,1,-4,2,41.12132106
  2023/04/06,138,407.69,2.0717,8.45E+02,2,-4,1,41.13960403
  2023/04/06,188,407.68,2.0658,8.42E+02,2,-4,1,41.15861031
  2023/04/06,238,407.7,1.8925,7.82E+02,2,-4,1,41.17834173
  2023/04/06,288,407.7,2.0547,8.36E+02,1,-4,1,41.19879984
  2023/04/06,338,407.7,1.9846,8.16E+02,2,-5,1,41.21998595
  2023/04/06,388,407.7,2.1737,8.82E+02,2,-5,1,41.2419011
  2023/04/06,438,407.72,1.9908,8.16E+02,2,-5,1,41.26454605
  2023/04/06,488,407.67,2.0677,8.43E+02,2,-5,0,41.2879213
  2023/04/06,538,407.66,2.0614,8.48E+02,2,-5,0,41.31202707
  2023/04/06,588,407.7,2.0323,8.34E+02,2,-5,0,41.33686328
  2023/04/06,648,407.73,1.9642,8.11E+02,2,-5,0,41.36242958
  2023/04/06,688,407.76,1.9771,8.12E+02,2,-5,0,41.38872531
  2023/04/06,738,407.73,2.1118,8.65E+02,2,-5,1,41.41574953
  2023/04/06,788,407.76,2.0966,8.54E+02,2,-5,1,41.44350098
  2023/04/06,838,407.81,1.9998,8.23E+02,2,-4,1,41.47197811
  2023/04/06,888,407.79,2.0725,8.46E+02,2,-4,1,41.50117905
  2023/04/06,938,407.84,1.8412,7.69E+02,2,-4,1,41.53110162
  2023/04/06,988,407.75,2.1,8.52E+02,2,-4,1,41.56174332
  2023/04/06,38,407.71,2.0429,8.26E+02,1,-4,1,41.59310132
  2023/04/06,88,407.72,2.2284,9.02E+02,2,-4,1,41.62517249
  2023/04/06,138,407.75,2.0395,8.29E+02,2,-4,1,41.65795335
  2023/04/06,188,407.79,1.9686,8.11E+02,1,-4,1,41.69144008
  2023/04/06,238,407.7,2.0541,8.38E+02,1,-4,1,41.72562856
  2023/04/06,288,407.7,1.9688,8.09E+02,2,-5,1,41.76051429
  2023/04/06,338,407.67,2.1129,8.54E+02,2,-5,1,41.79609245
  2023/04/06,388,407.7,2.0094,8.22E+02,1,-5,1,41.83235788
  2023/04/06,438,407.69,2.1241,8.60E+02,2,-5,1,41.86930507
  2023/04/06,488,407.68,2.0333,8.27E+02,2,-5,0,41.90692815
  2023/04/06,538,407.67,2.0565,8.33E+02,2,-5,0,41.94522092
  2023/04/06,588,407.65,2.1307,8.62E+02,2,-5,1,41.9841768
  2023/04/06,638,407.66,1.918,7.88E+02,2,-5,1,42.02378887
  2023/04/06,688,407.61,2.0786,8.43E+02,2,-5,1,42.06404987
  2023/04/06,738,407.63,2.0552,8.29E+02,2,-5,1,42.10495215
  2023/04/06,788,407.69,2.1923,8.81E+02,2,-4,1,42.14648772
  2023/04/06,838,407.76,2.1525,8.57E+02,2,-4,1,42.18864823
  2023/04/06,888,407.77,1.9548,7.92E+02,2,-4,1,42.23142496
  2023/04/06,938,407.68,2.0625,8.30E+02,2,-4,2,42.27480885
  2023/04/06,988,407.79,1.9666,7.98E+02,1,-4,1,42.31879045
  2023/04/06,37,407.75,2.1855,8.62E+02,2,-4,2,42.36335996
  2023/04/06,87,407.77,2.1182,8.35E+02,2,-4,1,42.40850723
  2023/04/06,137,407.72,2.1539,8.55E+02,1,-4,1,42.45422174
  2023/04/06,187,407.7,2.1041,8.39E+02,1,-4,1,42.50049261
  2023/04/06,237,407.76,2.0319,8.13E+02,2,-5,1,42.5473086
  2023/04/06,287,407.76,2.1022,8.35E+02,2,-5,1,42.59465812
  2023/04/06,337,407.71,2.1026,8.38E+02,1,-5,1,42.6425292
  2023/04/06,387,407.72,2.0275,8.16E+02,1,-4,1,42.69090955
  2023/04/06,437,407.73,2.1347,8.43E+02,2,-5,1,42.73978651
  2023/04/06,517,407.66,2.1047,8.34E+02,2,-5,1,42.78914707
  2023/04/06,537,407.64,2.1841,8.63E+02,2,-4,1,42.83897787
  2023/04/06,587,407.7,2.0065,8.00E+02,2,-4,1,42.88926522
  2023/04/06,637,407.7,2.1148,8.35E+02,2,-4,1,42.93999506
  2023/04/06,687,407.7,2.0118,7.99E+02,2,-4,1,42.99115303
  2023/04/06,737,407.69,2.2122,8.66E+02,1,-4,2,43.0427244
  2023/04/06,787,407.67,2.1871,8.50E+02,2,-4,2,43.09469414
  2023/04/06,837,407.69,2.1105,8.29E+02,1,-4,1,43.14704688
  2023/04/06,887,407.65,2.1647,8.46E+02,1,-4,2,43.19976693
  2023/04/06,937,407.69,1.9043,7.65E+02,1,-4,2,43.25283829
  2023/04/06,987,407.65,2.1593,8.41E+02,2,-4,1,43.30624464
  2023/04/06,37,407.64,2.1139,8.25E+02,1,-4,2,43.35996937
  2023/04/06,87,407.66,2.2306,8.70E+02,1,-4,2,43.41399556
  2023/04/06,137,407.67,2.1288,8.36E+02,1,-3,1,43.468306
  2023/04/06,187,407.71,2.0623,8.16E+02,2,-3,1,43.5228832
  2023/04/06,237,407.67,2.0958,8.27E+02,2,-3,1,43.57770938
  2023/04/06,287,407.72,2.1464,8.47E+02,2,-2,1,43.63276651
  2023/04/06,337,407.71,2.0421,8.08E+02,2,-1,1,43.68803627
  2023/04/06,387,407.7,2.1233,8.33E+02,2,-1,1,43.74350011
  2023/04/06,437,407.72,2.0555,8.12E+02,2,0,1,43.79913921
  2023/04/06,487,407.72,2.2113,8.66E+02,1,0,1,43.85493452
  2023/04/06,537,407.73,2.0296,8.05E+02,1,0,1,43.91086678
  2023/04/06,587,407.69,2.1667,8.51E+02,1,0,1,43.96691647
  2023/04/06,637,407.72,1.9626,7.83E+02,1,0,1,44.02306389
  2023/04/06,687,407.67,2.1635,8.47E+02,1,0,1,44.07928913
  2023/04/06,737,407.71,2.1047,8.22E+02,1,0,1,44.13557209
  2023/04/06,787,407.73,2.1804,8.55E+02,1,0,1,44.19189247
  2023/04/06,837,407.74,2.1602,8.44E+02,0,0,1,44.24822983
  2023/04/06,886,407.75,1.9419,7.74E+02,0,0,1,44.30456356
  2023/04/06,936,407.73,2.1254,8.33E+02,0,0,1,44.36087289
  2023/04/06,986,407.7,1.9818,7.83E+02,0,0,0,44.41713693
  2023/04/06,36,407.63,2.2056,8.60E+02,0,0,1,44.47333465
  2023/04/06,86,407.63,2.1083,8.28E+02,0,0,1,44.52944494
  2023/04/06,136,407.62,2.1803,8.55E+02,0,0,0,44.58544655
  2023/04/06,186,407.72,2.0134,8.01E+02,0,0,0,44.64131818
  2023/04/06,236,407.75,2.0611,8.15E+02,0,0,0,44.69703842
  2023/04/06,286,407.73,2.1129,8.35E+02,0,0,0,44.75258582
  2023/04/06,336,407.78,2.1454,8.47E+02,0,0,0,44.8079389
  2023/04/06,386,407.88,1.9496,7.83E+02,0,0,0,44.86307612
  2023/04/06,436,407.85,2.1769,8.52E+02,0,0,0,44.91797593
  2023/04/06,486,407.83,2.1077,8.36E+02,0,0,0,44.97261678
  2023/04/06,536,407.88,2.1377,8.44E+02,0,0,0,45.02697711
  2023/04/06,586,407.88,1.9747,7.86E+02,0,0,0,45.08103542
  2023/04/06,636,407.88,2.1314,8.35E+02,0,0,0,45.13477022
  2023/04/06,686,407.85,2.0048,7.95E+02,0,0,0,45.18816009
  2023/04/06,736,407.76,2.2091,8.63E+02,0,0,0,45.24118367
  2023/04/06,786,407.81,2.1769,8.71E+02,0,0,0,45.29381968
  2023/04/06,836,407.84,2.0559,8.35E+02,0,0,0,45.34604695
  2023/04/06,886,407.8,2.1578,8.69E+02,0,0,0,45.39784443
  2023/04/06,936,407.81,1.9311,7.99E+02,0,0,0,45.44919119
  2023/04/06,986,407.82,2.1181,8.53E+02,0,0,0,45.50006645
  2023/04/06,36,407.8,2.1202,8.55E+02,0,0,0,45.5504496
  2023/04/06,86,407.82,2.0931,8.51E+02,0,0,0,45.60032019
  2023/04/06,136,407.81,2.1287,8.58E+02,0,0,0,45.64965799
  2023/04/06,186,407.83,2.0576,8.36E+02,0,0,0,45.69844297
  2023/04/06,236,407.81,2.0974,8.48E+02,0,0,0,45.74665531
  2023/04/06,286,407.79,2.2625,9.07E+02,0,0,0,45.79427545
  2023/04/06,336,407.78,1.9263,7.94E+02,0,0,0,45.84128409
  2023/04/06,386,407.76,2.1095,8.50E+02,0,0,0,45.88766219
  2023/04/06,436,407.79,2.1473,8.69E+02,1,1,0,45.93339102
  2023/04/06,486,407.79,2.1779,8.77E+02,0,0,0,45.97845213
  2023/04/06,536,407.84,1.9838,7.99E+02,0,0,0,46.02282742
  2023/04/06,586,407.8,2.1736,8.67E+02,0,0,0,46.0664991
  2023/04/06,636,407.82,1.8641,7.67E+02,0,0,0,46.10944974
  2023/04/06,686,407.78,2.2188,8.84E+02,0,0,0,46.1516623
  2023/04/06,736,407.83,2.1452,8.50E+02,0,0,0,46.19312008
  2023/04/06,785,407.83,2.1791,8.65E+02,0,0,0,46.23380681
  2023/04/06,835,407.86,2.1952,8.74E+02,0,0,0,46.27370661
  2023/04/06,885,407.9,1.9302,7.87E+02,0,0,0,46.31280404
  2023/04/06,945,407.82,2.137,8.55E+02,0,0,0,46.3510841
  2023/04/06,985,407.68,2.0069,8.11E+02,0,0,0,46.38853223
  2023/04/06,35,407.7,2.2065,8.76E+02,0,0,0,46.42513434
  2023/04/06,95,407.73,2.0618,8.31E+02,0,0,0,46.46087683
  2023/04/06,135,407.71,2.1023,8.38E+02,0,0,0,46.49574657
  2023/04/06,205,407.71,2.2433,8.89E+02,0,0,0,46.52973095
  2023/04/06,245,407.76,2.0752,8.36E+02,-1,-1,0,46.56281787
  2023/04/06,285,407.72,2.038,8.26E+02,0,0,0,46.59499575
  2023/04/06,345,407.73,1.9663,8.03E+02,0,0,0,46.62625356
  2023/04/06,385,407.71,2.1648,8.56E+02,0,0,0,46.65658081
  2023/04/06,445,407.63,2.302,8.95E+02,0,0,0,46.68596755
  2023/04/06,495,407.44,3.7292,1.39E+03,0,0,0,46.71440442
  2023/04/06,545,407.45,3.8624,1.43E+03,0,0,0,46.74188261
  2023/04/06,595,407.48,3.8268,1.42E+03,0,0,0,46.76839391
  2023/04/06,645,407.44,3.934,1.46E+03,0,0,0,46.79393069
  2023/04/06,685,407.38,4.2402,1.56E+03,0,0,0,46.8184859
  2023/04/06,745,407.58,3.2816,1.22E+03,0,0,0,46.8420531
  2023/04/06,785,407.46,4.1669,1.53E+03,0,0,0,46.86462646
  2023/04/06,845,407.45,3.934,1.45E+03,0,0,0,46.88620073
  2023/04/06,885,407.52,3.9988,1.47E+03,0,0,0,46.90677131
  2023/04/06,945,407.57,4.0484,1.49E+03,0,0,0,46.92633416
  2023/04/06,985,407.58,4.0799,1.50E+03,0,0,0,46.9448859
  2023/04/06,45,407.53,4.0812,1.50E+03,0,0,0,46.96242374
  2023/04/06,85,407.55,4.1567,1.53E+03,0,0,0,46.97894549
  2023/04/06,145,407.56,4.0959,1.51E+03,0,0,0,46.99444961
  2023/04/06,185,407.56,4.1355,1.52E+03,0,0,0,47.00893512
  2023/04/06,245,407.8,2.6334,9.87E+02,0,0,0,47.02240169
  2023/04/06,285,407.78,2.8164,1.05E+03,0,0,0,47.03484956
  2023/04/06,345,407.74,2.5218,9.57E+02,0,0,0,47.0462796
  2023/04/06,385,407.79,2.6457,9.96E+02,0,0,0,47.05669325
  2023/04/06,445,407.78,2.3057,8.88E+02,0,0,0,47.06609255
  2023/04/06,485,407.75,2.5428,9.63E+02,0,0,0,47.07448011
  2023/04/06,535,407.76,2.1764,8.44E+02,0,0,0,47.08185913
  2023/04/06,595,407.66,2.445,9.44E+02,0,0,1,47.08823337
  2023/04/06,644,407.53,2.1128,8.32E+02,0,0,0,47.09360715
  2023/04/06,694,407.42,2.2767,8.86E+02,0,0,0,47.09798534
  2023/04/06,734,407.27,2.1995,8.60E+02,0,0,0,47.10137336
  2023/04/06,794,407.41,2.1862,8.56E+02,0,0,1,47.10377715
  2023/04/06,834,407.47,2.2218,8.71E+02,0,0,0,47.10520319
  2023/04/06,894,407.5,2.1739,8.58E+02,1,4,-1,47.10565846
  2023/04/06,934,407.49,2.2444,8.80E+02,6,20,-4,47.10515043
  2023/04/06,994,407.49,2.3098,8.97E+02,9,30,-6,47.1036871
  2023/04/06,34,407.5,2.2264,8.78E+02,11,35,-6,47.1012769
  2023/04/06,94,407.51,2.408,9.37E+02,11,36,-6,47.09792876
  2023/04/06,134,407.6,2.2433,8.83E+02,12,35,-6,47.09365205
  2023/04/06,194,407.63,2.4606,9.51E+02,12,36,-6,47.08845658
  2023/04/06,234,407.7,2.3271,9.04E+02,12,37,-5,47.08235261
  2023/04/06,294,407.71,2.3468,9.18E+02,10,35,-5,47.0753508
  2023/04/06,334,407.75,2.3457,9.09E+02,10,34,-4,47.0674622
  2023/04/06,394,407.76,2.2589,8.90E+02,10,36,-5,47.05869827
  2023/04/06,444,407.73,2.444,9.44E+02,8,36,-4,47.04907085
  2023/04/06,484,407.75,2.1833,8.65E+02,10,36,-4,47.03859212
  2023/04/06,544,407.74,2.3996,9.29E+02,9,36,-4,47.02727463
  2023/04/06,584,407.72,2.1603,8.56E+02,8,35,-3,47.01513124
  2023/04/06,644,407.71,2.2512,8.86E+02,9,36,-3,47.00217514
  2023/04/06,684,407.68,2.2923,9.02E+02,9,37,-4,46.98841985
  2023/04/06,744,407.63,2.1009,8.33E+02,8,35,-3,46.97387913
  2023/04/06,784,407.61,2.4098,9.29E+02,8,34,-3,46.95856707
  2023/04/06,864,407.57,2.1688,8.54E+02,9,33,-3,46.94249798
  2023/04/06,884,407.52,2.3558,9.11E+02,8,33,-3,46.92568643
  2023/04/06,944,407.49,2.3445,9.07E+02,8,32,-2,46.90814724
  2023/04/06,14,407.47,2.2693,8.78E+02,9,32,-3,46.88989543
  2023/04/06,34,407.44,2.3924,9.20E+02,8,32,-3,46.87094622
  2023/04/06,94,407.44,2.2789,8.79E+02,8,33,-3,46.85131503
  2023/04/06,174,407.38,2.4393,9.39E+02,8,34,-3,46.83101745
  2023/04/06,194,407.44,2.2593,8.77E+02,8,35,-3,46.81006923
  2023/04/06,234,407.4,2.4195,9.32E+02,8,35,-2,46.78848627
  2023/04/06,294,407.42,2.2549,8.90E+02,9,37,-3,46.7662846
  2023/04/06,354,407.5,2.3857,9.27E+02,8,36,-3,46.74348036
  2023/04/06,394,407.56,2.208,8.75E+02,8,35,-3,46.72008979
  2023/04/06,444,407.45,2.3475,9.19E+02,9,34,-3,46.69612925
  2023/04/06,494,407.49,2.2346,8.88E+02,8,34,-3,46.67161514
  2023/04/06,543,407.6,2.2794,8.96E+02,8,33,-3,46.64656394
  2023/04/06,593,407.66,2.2114,8.75E+02,9,34,-3,46.62099217
  2023/04/06,643,407.62,2.2618,8.93E+02,8,32,-2,46.5949164
  2023/04/06,693,407.64,2.1447,8.54E+02,8,32,-2,46.5683532
  2023/04/06,733,407.7,2.3277,9.12E+02,9,32,-2,46.54131918
  2023/04/06,793,407.73,2.0725,8.19E+02,8,33,-2,46.51383091
  2023/04/06,833,407.59,2.4345,9.42E+02,8,33,-2,46.48590498
  2023/04/06,893,407.67,2.092,8.30E+02,8,35,-2,46.45755792
  2023/04/06,933,407.61,2.4238,9.33E+02,7,34,-2,46.42880624
  2023/04/06,993,407.49,2.1611,8.53E+02,8,35,-2,46.3996664
  2023/04/06,33,407.47,2.3734,9.20E+02,7,36,-2,46.37015479
  2023/04/06,93,407.49,2.3099,9.05E+02,7,36,-2,46.34028771
  2023/04/06,133,407.46,2.2073,8.77E+02,8,36,-2,46.31008141
  2023/04/06,193,407.45,2.3812,9.34E+02,8,34,-2,46.27955201
  2023/04/06,233,407.52,2.1642,8.54E+02,7,33,-2,46.24871553
  2023/04/06,293,407.47,2.253,8.90E+02,9,32,-2,46.21758789
  2023/04/06,333,407.42,2.2458,8.80E+02,8,32,-2,46.18618487
  2023/04/06,393,407.41,2.1784,8.65E+02,8,32,-2,46.1545221
  2023/04/06,443,407.42,2.3042,8.99E+02,7,31,-1,46.12261509
  2023/04/06,493,407.43,2.0064,8.06E+02,8,31,-2,46.09047917
  2023/04/06,543,407.39,2.3684,9.24E+02,7,33,-2,46.05812952
  2023/04/06,593,407.42,1.9899,8.03E+02,8,33,-2,46.02558114
  2023/04/06,643,407.4,2.4542,9.53E+02,8,34,-2,45.99284885
  2023/04/06,683,407.56,1.8967,7.71E+02,7,33,-2,45.95994728
  2023/04/06,743,407.57,2.3758,9.23E+02,8,35,-2,45.92689087
  2023/04/06,793,407.61,2.1306,8.53E+02,8,35,-2,45.89369383
  2023/04/06,833,407.58,2.2394,8.83E+02,7,34,-2,45.86037019
  2023/04/06,893,407.54,2.2548,8.88E+02,7,33,-2,45.82693374
  2023/04/06,933,407.54,2.2618,8.92E+02,7,33,-1,45.79339806
  2023/04/06,993,407.61,2.2626,8.92E+02,7,32,-2,45.75977648
  2023/04/06,33,407.5,2.3153,9.14E+02,8,32,-2,45.72608212
  2023/04/06,93,407.66,2.244,8.81E+02,8,30,-1,45.69232783
  2023/04/06,133,407.6,2.3916,9.29E+02,7,30,0,45.65852623
  2023/04/06,193,407.71,2.1065,8.35E+02,8,29,-1,45.62468967
  2023/04/06,233,407.66,2.3764,9.29E+02,7,31,-1,45.59083026
  2023/04/06,293,407.63,2.1027,8.32E+02,7,32,-1,45.55695985
  2023/04/06,333,407.6,2.4463,9.52E+02,7,32,-1,45.52309
  2023/04/06,393,407.67,2.0179,7.96E+02,8,31,-1,45.48923203
  2023/04/06,442,407.57,2.3673,9.23E+02,7,33,-1,45.45539697
  2023/04/06,492,407.52,2.1345,8.41E+02,7,33,-1,45.42159558
  2023/04/06,542,407.49,2.2882,9.02E+02,8,33,-2,45.38783833
  2023/04/06,592,407.63,2.2334,8.77E+02,8,33,-2,45.35413543
  2023/04/06,642,407.56,2.1535,8.58E+02,7,31,-1,45.3204968
  2023/04/06,682,407.49,2.2661,8.95E+02,8,31,-1,45.28693206
  2023/04/06,742,407.59,2.1663,8.63E+02,7,30,-1,45.25345056
  2023/04/06,782,407.62,2.2536,8.85E+02,8,29,-1,45.22006136
  2023/04/06,842,407.62,2.3857,9.32E+02,8,29,0,45.18677322
  2023/04/06,882,407.64,2.2005,8.67E+02,8,29,-1,45.15359461
  2023/04/06,942,407.61,2.3913,9.29E+02,8,29,0,45.12053374
  2023/04/06,982,407.61,2.1833,8.60E+02,8,31,-1,45.08759849
  2023/04/06,42,407.53,2.3476,9.18E+02,6,31,0,45.05479647
  2023/04/06,82,407.62,2.2272,8.73E+02,7,29,-1,45.022135
  2023/04/06,142,407.61,2.3613,9.18E+02,7,31,0,44.9896211
  2023/04/06,182,407.66,2.2969,8.93E+02,7,31,-1,44.95726152
  2023/04/06,242,407.7,2.2281,8.77E+02,7,32,0,44.92506271
  2023/04/06,282,407.59,2.313,8.97E+02,7,32,0,44.89303082
  2023/04/06,362,407.62,2.1518,8.55E+02,6,31,0,44.86117175
  2023/04/06,392,407.72,2.3678,9.28E+02,6,30,0,44.82949108
  2023/04/06,442,407.74,2.1166,8.43E+02,7,30,0,44.79799413
  2023/04/06,492,407.67,2.2005,8.70E+02,8,30,-1,44.76668595
  2023/04/06,542,407.5,2.2628,8.90E+02,7,28,0,44.73557129
  2023/04/06,592,407.57,2.3013,9.03E+02,8,28,0,44.70465465
  2023/04/06,652,407.49,2.4158,9.35E+02,6,28,1,44.67394023
  2023/04/06,682,407.4,2.2969,9.05E+02,6,28,0,44.643432
  2023/04/06,742,407.39,2.3879,9.22E+02,7,29,0,44.61313362
  2023/04/06,782,407.36,2.3188,9.05E+02,7,30,0,44.58304854
  2023/04/06,842,407.36,2.3357,9.08E+02,6,29,0,44.55317991
  2023/04/06,882,407.23,2.3231,9.09E+02,7,29,0,44.52353065
  2023/04/06,942,407.32,2.3606,9.07E+02,6,29,0,44.49410343
  2023/04/06,982,407.3,2.4312,9.39E+02,7,29,0,44.46490065
  2023/04/06,42,407.22,2.348,9.06E+02,7,29,-1,44.4359245
  2023/04/06,82,407.22,2.4276,9.43E+02,7,29,0,44.40717691
  2023/04/06,142,407.34,2.2939,8.95E+02,6,29,0,44.37865959
  2023/04/06,182,407.35,2.4194,9.40E+02,7,28,0,44.35037402
  2023/04/06,242,407.37,2.2571,8.88E+02,8,28,0,44.32232145
  2023/04/06,281,407.39,2.3992,9.37E+02,7,27,1,44.29450292
  2023/04/06,341,407.47,2.2493,8.86E+02,7,28,1,44.26691925
  2023/04/06,391,407.41,2.3464,9.20E+02,7,28,1,44.23957106
  2023/04/06,441,407.47,2.2837,9.01E+02,6,28,1,44.21245875
  2023/04/06,491,407.54,2.2543,8.88E+02,7,28,1,44.18558255
  2023/04/06,541,407.54,2.3034,9.02E+02,7,28,1,44.15894246
  2023/04/06,591,407.58,2.1287,8.47E+02,6,29,1,44.13253833
  2023/04/06,641,407.53,2.2181,8.67E+02,6,29,1,44.10636981
  2023/04/06,691,407.42,2.3062,9.07E+02,6,29,1,44.08043637
  2023/04/06,731,407.44,2.0901,8.24E+02,5,28,2,44.05473732
  2023/04/06,791,407.47,2.4256,9.38E+02,5,28,2,44.0292718
  2023/04/06,831,407.44,2.1378,8.43E+02,5,28,1,44.0040388
  2023/04/06,891,407.39,2.3952,9.33E+02,6,27,1,43.97903715
  2023/04/06,931,407.45,2.1415,8.44E+02,7,27,1,43.95426553
  2023/04/06,991,407.37,2.3635,9.18E+02,6,27,1,43.92972249
  2023/04/06,31,407.3,2.2257,8.72E+02,5,27,2,43.90540645
  2023/04/06,91,407.31,2.2837,8.94E+02,7,27,1,43.88131568
  2023/04/06,131,407.28,2.3194,9.04E+02,6,28,2,43.85744834
  2023/04/06,191,407.31,2.1797,8.59E+02,6,27,1,43.83380249
  2023/04/06,231,407.32,2.3917,9.28E+02,7,27,1,43.81037605
  2023/04/06,291,407.42,2.2056,8.58E+02,6,28,2,43.78716686
  2023/04/06,331,407.43,2.186,8.57E+02,5,27,2,43.76417266
  2023/04/06,391,407.45,2.3491,9.13E+02,6,28,1,43.74139108
  2023/04/06,441,407.51,2.0802,8.23E+02,6,27,0,43.7188197
  2023/04/06,491,407.48,2.4301,9.43E+02,6,27,1,43.696456
  2023/04/06,541,407.55,1.9321,7.77E+02,6,26,1,43.67429738
  2023/04/06,591,407.54,2.4347,9.45E+02,7,27,1,43.65234119
  2023/04/06,641,407.59,1.9259,7.76E+02,6,26,2,43.63058472
  2023/04/06,691,407.57,2.3785,9.25E+02,6,26,2,43.60902521
  2023/04/06,741,407.56,2.1331,8.46E+02,6,26,2,43.58765983
  2023/04/06,781,407.54,2.2143,8.68E+02,6,26,2,43.56648575
  2023/04/06,841,407.49,2.2866,8.94E+02,6,26,2,43.54550007
  2023/04/06,881,407.41,2.2426,8.82E+02,6,27,2,43.52469987
  2023/04/06,941,407.37,2.2508,8.79E+02,6,26,2,43.50408224
  2023/04/06,981,407.35,2.4068,9.27E+02,7,27,2,43.4836442
  2023/04/06,41,407.27,2.1149,8.43E+02,6,26,2,43.46338281
  2023/04/06,81,407.24,2.339,9.19E+02,6,27,3,43.4432951
  2023/04/06,140,407.31,2.1742,8.61E+02,6,27,3,43.4233781
  2023/04/06,190,407.3,2.3242,9.15E+02,6,27,2,43.40362888
  2023/04/06,240,407.31,2.1235,8.55E+02,5,26,2,43.38404449
  2023/04/06,280,407.26,2.34,9.34E+02,5,25,2,43.36462202
  2023/04/06,340,407.35,2.0018,8.14E+02,5,26,2,43.34535858
  2023/04/06,390,407.28,2.3342,9.31E+02,6,26,2,43.3262513
  2023/04/06,440,407.34,1.9885,8.09E+02,6,25,3,43.30729738
  2023/04/06,490,407.39,2.1829,8.83E+02,6,26,3,43.28849404
  2023/04/06,540,407.4,2.1592,8.68E+02,5,25,3,43.26983855
  2023/04/06,590,407.39,2.0794,8.49E+02,6,25,2,43.25132824
  2023/04/06,640,407.39,2.2113,8.84E+02,6,26,3,43.2329605
  2023/04/06,680,407.42,2.1036,8.53E+02,6,25,2,43.21473279
  2023/04/06,740,407.49,2.2037,8.82E+02,6,26,2,43.19664262
  2023/04/06,780,407.43,2.342,9.27E+02,6,27,3,43.17868761
  2023/04/06,840,407.46,2.123,8.57E+02,5,26,2,43.16086542
  2023/04/06,890,407.45,2.3015,9.19E+02,6,25,2,43.14317384
  2023/04/06,940,407.46,2.1257,8.60E+02,5,26,3,43.12561071
  2023/04/06,980,407.46,2.265,9.06E+02,5,25,3,43.10817399
  2023/04/06,40,407.42,2.1762,8.74E+02,6,25,2,43.09086173
  2023/04/06,80,407.36,2.2534,8.95E+02,6,26,2,43.0736721
  2023/04/06,140,407.39,2.218,8.80E+02,5,25,3,43.05660336
  2023/04/06,190,407.4,2.2566,8.97E+02,6,25,3,43.03965388
  2023/04/06,240,407.41,2.2538,8.89E+02,5,25,3,43.02282218
  2023/04/06,280,407.18,2.1389,8.51E+02,6,25,3,43.00610686
  2023/04/06,340,407.08,2.2941,9.01E+02,6,23,2,42.98950668
  2023/04/06,390,407.25,2.1534,8.59E+02,5,9,0,42.9730205
  2023/04/06,440,407.32,2.2928,9.03E+02,15,7,-1,42.95664734
  2023/04/06,490,407.22,2.1085,8.36E+02,18,5,-2,42.94038635
